Search results from the CABI Invasive Species Compendium Advanced Datasheet Search 8/8/2021.,,,,,,,,,,,
"Search summary - (distribution:""6252001"" OR distribution:""4482348"") AND (type:""Full"") AND (group:""Plants"") AND (riskLikelihoods:""riskDifficultOrCostlyToControl"")",,,,,,,,,,,
"Citation:  CABI, 2021. Invasive Species Compendium. Wallingford, UK: CAB International. www.cabi.org/isc.",,,,,,,,,,,
"Search URL: https://www.cabi.org/isc/AdvancedSearch/#(distribution:""@@6252001"" OR distribution:""@@4482348"") AND (type:""Full"") AND (group:""Plants"") AND (riskLikelihoods:""riskDifficultOrCostlyToControl"")",,,,,,,,,,,
For terms and conditions see: https://www.cabi.org/terms-and-conditions/,,,,,,,,,,,
Preferred scientific name, International common name, ISC content, Plant pest, Taxonomic group, Domain, Kingdon, Phylum, Class, Order, Family, Datasheet URL
Echinochloa crus-galli, barnyard grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/20367
Echinochloa crus-pavonis, gulf cockspur grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/121129
Echium plantagineum, Paterson's curse, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Boraginales, Boraginaceae, https://www.cabi.org/isc/datasheet/20400
Egeria densa, leafy elodea, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Hydrocharitales, Hydrocharitaceae, https://www.cabi.org/isc/datasheet/20491
Eichhornia crassipes, water hyacinth, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Pontederiales, Pontederiaceae, https://www.cabi.org/isc/datasheet/20544
Elaeagnus angustifolia, Russian olive, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Elaeagnales, Elaeagnaceae, https://www.cabi.org/isc/datasheet/20717
Elaeagnus pungens, thorny olive, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Elaeagnales, Elaeagnaceae, https://www.cabi.org/isc/datasheet/20725
Elaeagnus umbellata, autumn olive, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Elaeagnales, Elaeagnaceae, https://www.cabi.org/isc/datasheet/20728
Eleusine indica, goose grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/20675
Elodea nuttallii, Nuttall's waterweed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Hydrocharitales, Hydrocharitaceae, https://www.cabi.org/isc/datasheet/20761
Emex australis, Doublegee, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Polygonales, Polygonaceae, https://www.cabi.org/isc/datasheet/20826
Emex spinosa, spiny emex, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Polygonales, Polygonaceae, https://www.cabi.org/isc/datasheet/20827
Epilobium ciliatum, northern willowherb, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Onagraceae, https://www.cabi.org/isc/datasheet/114114
Eragrostis lehmanniana, Lehmann lovegrass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/114157
Eragrostis plana, South African lovegrass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/114171
Erechtites hieraciifolius, American burnweed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/114182
Eriobotrya japonica, loquat, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rosales, Rosaceae, https://www.cabi.org/isc/datasheet/20559
Eucalyptus cladocalyx, sugar gum, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Myrtaceae, https://www.cabi.org/isc/datasheet/22599
Eucalyptus globulus, Tasmanian blue gum, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Myrtaceae, https://www.cabi.org/isc/datasheet/22680
Eugenia uniflora, Surinam cherry, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Myrtaceae, https://www.cabi.org/isc/datasheet/23099
Euphorbia esula, leafy spurge, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Euphorbiales, Euphorbiaceae, https://www.cabi.org/isc/datasheet/21347
Falcataria moluccana, batai wood, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/38847
Fallopia convolvulus, black bindweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Polygonales, Polygonaceae, https://www.cabi.org/isc/datasheet/23874
Fallopia japonica, Japanese knotweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Polygonales, Polygonaceae, https://www.cabi.org/isc/datasheet/23875
Fallopia sachalinensis, giant knotweed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Polygonales, Polygonaceae, https://www.cabi.org/isc/datasheet/107744
Fallopia x bohemica, , Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Polygonales, Polygonaceae, https://www.cabi.org/isc/datasheet/108332
Festuca pratensis, meadow fescue, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/23988
Ficus benghalensis, banyan, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Urticales, Moraceae, https://www.cabi.org/isc/datasheet/24066
Fimbristylis dichotoma, tall fringe rush, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Cyperaceae, https://www.cabi.org/isc/datasheet/20680
Fimbristylis littoralis, lesser fimbristylis, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Cyperaceae, https://www.cabi.org/isc/datasheet/24023
Frangula alnus, alder buckthorn, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rhamnales, Rhamnaceae, https://www.cabi.org/isc/datasheet/47001
Galinsoga parviflora, gallant soldier, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/25299
Genista monspessulana, Montpellier broom, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/25059
Glechoma hederacea, ground ivy, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Lamiaceae, https://www.cabi.org/isc/datasheet/25249
Glyceria maxima, reed sweet-grass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/81510
Gracilaria salicornia, , Full, No, Plants, Eukaryota, Plantae, Rhodophyta, Rhodophyceae, Gracilariales, Gracilariaceae, https://www.cabi.org/isc/datasheet/107771
Grateloupia turuturu, , Full, No, Plants, Eukaryota, Plantae, Rhodophyta, Florideophyceae, Halymeniales, Halymeniaceae, https://www.cabi.org/isc/datasheet/109142
Gypsophila paniculata, baby’s breath, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Caryophyllaceae, https://www.cabi.org/isc/datasheet/26266
Halogeton glomeratus, halogeton, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Chenopodiaceae, https://www.cabi.org/isc/datasheet/26352
Hedera helix, ivy, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Araliales, Araliaceae, https://www.cabi.org/isc/datasheet/26694
Hedychium coccineum, scarlet ginger lily, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Zingiberales, Zingiberaceae, https://www.cabi.org/isc/datasheet/114692
Hedychium coronarium, white butterfly ginger lily, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Zingiberales, Zingiberaceae, https://www.cabi.org/isc/datasheet/26678
Hedychium flavescens, wild ginger, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Zingiberales, Zingiberaceae, https://www.cabi.org/isc/datasheet/107733
Hedychium gardnerianum, kahili ginger, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Zingiberales, Zingiberaceae, https://www.cabi.org/isc/datasheet/26679
Helenium amarum, bitterweed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/121130
Helianthus ciliaris, Texas blueweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/26715
Helianthus tuberosus, Jerusalem artichoke, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/26716
Helminthotheca echioides, bristly oxtongue, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/116335
Hibiscus tiliaceus, coast cottonwood, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Malvales, Malvaceae, https://www.cabi.org/isc/datasheet/27132
Hiptage benghalensis, hiptage, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Polygalales, Malpighiaceae, https://www.cabi.org/isc/datasheet/27228
Hirschfeldia incana, shortpod mustard, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Capparidales, Brassicaceae, https://www.cabi.org/isc/datasheet/114820
Hydrilla verticillata, hydrilla, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Hydrocharitales, Hydrocharitaceae, https://www.cabi.org/isc/datasheet/28170
Hydrocotyle ranunculoides, floating pennywort, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Apiales, Apiaceae, https://www.cabi.org/isc/datasheet/28068
Hygrophila polysperma, Indian swampweed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Acanthaceae, https://www.cabi.org/isc/datasheet/28135
Hymenachne amplexicaulis, hymenachne, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/109219
Hypericum perforatum, St John's wort, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Theales, Clusiaceae, https://www.cabi.org/isc/datasheet/28268
Hypnea musciformis, , Full, No, Plants, Eukaryota, Plantae, Rhodophyta, Rhodophyceae, Gigartinales, Gigartinaceae, https://www.cabi.org/isc/datasheet/107773
Hyptis suaveolens, pignut, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Lamiaceae, https://www.cabi.org/isc/datasheet/110258
Impatiens glandulifera, Himalayan balsam, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Balsaminales, Balsaminaceae, https://www.cabi.org/isc/datasheet/28766
Imperata cylindrica, cogon grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/28580
Ipomoea aquatica, swamp morning-glory, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/28781
Ipomoea cairica, five-fingered morning glory, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/28786
Ipomoea carnea subsp. fistulosa, bush morning glory, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/28785
Ischaemum rugosum, saramollagrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/28909
Juncus effusus, common rush, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Juncaceae, https://www.cabi.org/isc/datasheet/29068
Kappaphycus, , Full, No, Plants, Eukaryota, Plantae, Rhodophyta, Rhodophyceae, Gigartinales, Solieriaceae, https://www.cabi.org/isc/datasheet/100509
Lactuca floridana, woodland lettuce, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/120123
Lamium amplexicaule, henbit deadnettle, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Lamiaceae, https://www.cabi.org/isc/datasheet/29728
Lantana camara, lantana, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Verbenaceae, https://www.cabi.org/isc/datasheet/29771
Lepidium draba, hoary cress, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Capparidales, Brassicaceae, https://www.cabi.org/isc/datasheet/10621
Lepidium latifolium, perennial pepperweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Capparidales, Brassicaceae, https://www.cabi.org/isc/datasheet/115209
Lepidium perfoliatum, clasping pepperweed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Capparidales, Brassicaceae, https://www.cabi.org/isc/datasheet/115212
Lepidium virginicum, Virginian peppercress, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Capparidales, Brassicaceae, https://www.cabi.org/isc/datasheet/30303
Leptochloa fusca, sprangletop, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/119826
Leptospermum scoparium, manuka, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Myrtaceae, https://www.cabi.org/isc/datasheet/30097
Lespedeza cuneata, sericea lespedeza, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/20616387
Leucaena diversifolia, , Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/31625
Leucaena leucocephala, leucaena, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/31634
Leucanthemum vulgare, oxeye daisy, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/13357
Ligustrum lucidum, broad-leaf privet, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Oleales, Oleaceae, https://www.cabi.org/isc/datasheet/30751
Ligustrum obtusifolium, border privet, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Oleales, Oleaceae, https://www.cabi.org/isc/datasheet/30755
Ligustrum sinense, Chinese privet, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Oleales, Oleaceae, https://www.cabi.org/isc/datasheet/30763
Ligustrum vulgare, common privet, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Oleales, Oleaceae, https://www.cabi.org/isc/datasheet/30764
Limnocharis flava, yellow bur-head, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Hydrocharitales, Limnocharitaceae, https://www.cabi.org/isc/datasheet/30804
Linaria dalmatica, dalmatian toadflax, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Scrophulariaceae, https://www.cabi.org/isc/datasheet/30827
Linaria vulgaris, common toadflax, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Scrophulariaceae, https://www.cabi.org/isc/datasheet/30828
Lolium multiflorum, Italian ryegrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/31165
Lolium rigidum, rigid ryegrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/31167
Lolium temulentum, darnel, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/31169
Lonicera japonica, Japanese honeysuckle, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Dipsacales, Caprifoliaceae, https://www.cabi.org/isc/datasheet/31191
Lonicera maackii, Amur honeysuckle, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Dipsacales, Caprifoliaceae, https://www.cabi.org/isc/datasheet/31192
Lonicera morrowii, Morrow’s honeysuckle, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Dipsacales, Caprifoliaceae, https://www.cabi.org/isc/datasheet/31193
Ludwigia grandiflora, water primrose, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Onagraceae, https://www.cabi.org/isc/datasheet/109148
Ludwigia peploides, water primrose, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Onagraceae, https://www.cabi.org/isc/datasheet/31673
Lupinus polyphyllus, garden lupin, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/31710
Lycium ferocissimum, African boxthorn, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Solanaceae, https://www.cabi.org/isc/datasheet/31903
Lygodium japonicum, Japanese climbing fern, Full, No, Plants, Eukaryota, Plantae, Pteridophyta, Filicopsida, , Schizaeaceae, https://www.cabi.org/isc/datasheet/31783
Lythrum maritimum, pukamole, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Lythraceae, https://www.cabi.org/isc/datasheet/119069
Lythrum salicaria, purple loosestrife, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Lythraceae, https://www.cabi.org/isc/datasheet/31890
Macroptilium atropurpureum, siratro, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/110272
Manilkara zapota, sapodilla, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Ebenales, Sapotaceae, https://www.cabi.org/isc/datasheet/34560
Megathyrsus maximus, Guinea grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/38666
Melaleuca quinquenervia, paperbark tree, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Myrtaceae, https://www.cabi.org/isc/datasheet/34348
Melia azedarach, Chinaberry, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rutales, Meliaceae, https://www.cabi.org/isc/datasheet/33144
Melilotus officinalis, yellow sweet clover, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/33697
Melinis minutiflora, molasses grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/32983
Mesembryanthemum crystallinum, crystalline iceplant, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Aizoaceae, https://www.cabi.org/isc/datasheet/115578
Mikania micrantha, bitter vine, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/34095
Mimosa diplotricha, creeping sensitive plant, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/34196
Mimosa pigra, giant sensitive plant, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/34199
Mimosa pudica, sensitive plant, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/34202
Morella faya, firetree, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myricales, Myricaceae, https://www.cabi.org/isc/datasheet/35490
Morinda citrifolia, Indian mulberry, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Gentianales, Rubiaceae, https://www.cabi.org/isc/datasheet/34854
Murdannia nudiflora, doveweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Commelinales, Commelinaceae, https://www.cabi.org/isc/datasheet/35180
Myriophyllum heterophyllum, broadleaf watermilfoil, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Haloragidales, Haloragidaceae, https://www.cabi.org/isc/datasheet/34940
Nassella trichotoma, serrated tussock grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/35726
Neyraudia reynaudiana, burma reed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/115785
Nymphoides peltata, yellow floating-heart, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Menyanthaceae, https://www.cabi.org/isc/datasheet/107746
Olea europaea subsp. europaea, European olive, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Oleales, Oleaceae, https://www.cabi.org/isc/datasheet/37336
Onopordum acanthium, scotch thistle, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/37456
Onopordum illyricum, Illyrian thistle, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/37458
Oplismenus hirtellus subsp. undulatifolius, wavyleaf basketgrass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/115961
Opuntia ficus-indica, prickly pear, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Cactaceae, https://www.cabi.org/isc/datasheet/37714
Opuntia monacantha, common prickly pear, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Cactaceae, https://www.cabi.org/isc/datasheet/120172
Opuntia stricta, erect prickly pear, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Cactaceae, https://www.cabi.org/isc/datasheet/37728
Orobanche minor, common broomrape, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Orobanchaceae, https://www.cabi.org/isc/datasheet/37746
Orobanche ramosa, branched broomrape, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Orobanchaceae, https://www.cabi.org/isc/datasheet/37747
Oxalis corniculata, creeping woodsorrel, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Geraniales, Oxalidaceae, https://www.cabi.org/isc/datasheet/38154
Paederia foetida, skunkvine, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Gentianales, Rubiaceae, https://www.cabi.org/isc/datasheet/38458
Panicum repens, torpedo grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/38670
Parkinsonia aculeata, Mexican palo-verde, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/38519
Parthenium hysterophorus, parthenium weed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/45573
Parthenocissus quinquefolia, Virginia creeper, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rhamnales, Vitaceae, https://www.cabi.org/isc/datasheet/44676
Paspalum conjugatum, buffalo grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/38951
Paspalum distichum, knotgrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/38952
Paspalum notatum, Bahia grass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/38954
Paspalum paniculatum, Russell River grass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/116165
Paspalum vaginatum, seashore paspalum, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/110291
Paspalum virgatum, sword grass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/109622
Passiflora tarminiana, banana passionfruit, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Violales, Passifloraceae, https://www.cabi.org/isc/datasheet/119428
Pastinaca sativa, parsnip, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Apiales, Apiaceae, https://www.cabi.org/isc/datasheet/39028
Paulownia tomentosa, paulownia, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Scrophulariaceae, https://www.cabi.org/isc/datasheet/39100
Pennisetum clandestinum, Kikuyu grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/39765
Pennisetum macrourum, African feather grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/39768
Pennisetum pedicellatum, deenanath grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/39769
Pennisetum purpureum, elephant grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/39771
Persicaria wallichii, Himalayan knotweed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Polygonales, Polygonaceae, https://www.cabi.org/isc/datasheet/120210
Phalaris arundinacea, reed canary grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/55423
