Search results from the CABI Invasive Species Compendium Advanced Datasheet Search 8/8/2021.,,,,,,,,,,,
"Search summary - (distribution:""6252001"" OR distribution:""4482348"") AND (type:""Full"") AND (group:""Plants"") AND (riskLikelihoods:""riskHighlyLikelyToBeTransportedInternationallyAccidentally"")",,,,,,,,,,,
"Citation:  CABI, 2021. Invasive Species Compendium. Wallingford, UK: CAB International. www.cabi.org/isc.",,,,,,,,,,,
"Search URL: https://www.cabi.org/isc/AdvancedSearch/#(distribution:""@@6252001"" OR distribution:""@@4482348"") AND (type:""Full"") AND (group:""Plants"") AND (riskLikelihoods:""riskHighlyLikelyToBeTransportedInternationallyAccidentally"")",,,,,,,,,,,
For terms and conditions see: https://www.cabi.org/terms-and-conditions/,,,,,,,,,,,
Preferred scientific name, International common name, ISC content, Plant pest, Taxonomic group, Domain, Kingdon, Phylum, Class, Order, Family, Datasheet URL
Emilia coccinea, scarlet tasselflower, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/120120
Emilia fosbergii, Florida tassel-flower, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/114086
Emilia sonchifolia, red tasselflower, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/20833
Epilobium ciliatum, northern willowherb, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Onagraceae, https://www.cabi.org/isc/datasheet/114114
Eragrostis amabilis, Japanese lovegrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/21632
Eragrostis atrovirens, thalia lovegrass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/114143
Eragrostis japonica, pond lovegrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/21634
Eragrostis lehmanniana, Lehmann lovegrass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/114157
Eragrostis pilosa, India lovegrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/21631
Eragrostis plana, South African lovegrass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/114171
Eragrostis unioloides, Chinese lovegrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/120121
Erechtites hieraciifolius, American burnweed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/114182
Eremochloa ophiuroides, centipedegrass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/21819
Erigeron bellioides, bellorita, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/42555823
Erigeron karvinskianus, Karwinsky’s fleabane, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/114202
Erodium botrys, long-beaked stork's bill, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Geraniales, Geraniaceae, https://www.cabi.org/isc/datasheet/114229
Euphorbia esula, leafy spurge, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Euphorbiales, Euphorbiaceae, https://www.cabi.org/isc/datasheet/21347
Fallopia convolvulus, black bindweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Polygonales, Polygonaceae, https://www.cabi.org/isc/datasheet/23874
Festuca pratensis, meadow fescue, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/23988
Fimbristylis littoralis, lesser fimbristylis, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Cyperaceae, https://www.cabi.org/isc/datasheet/24023
Foeniculum vulgare, fennel, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Apiales, Apiaceae, https://www.cabi.org/isc/datasheet/24271
Galinsoga parviflora, gallant soldier, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/25299
Galinsoga quadriradiata, shaggy soldier, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/120145
Gomphocarpus physocarpus, balloon cotton bush, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Gentianales, Asclepiadaceae, https://www.cabi.org/isc/datasheet/114618
Gomphrena globosa, globe amaranth, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Amaranthaceae, https://www.cabi.org/isc/datasheet/25617
Gossypium barbadense, Gallini cotton, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Malvales, Malvaceae, https://www.cabi.org/isc/datasheet/25794
Grateloupia turuturu, , Full, No, Plants, Eukaryota, Plantae, Rhodophyta, Florideophyceae, Halymeniales, Halymeniaceae, https://www.cabi.org/isc/datasheet/109142
Gypsophila paniculata, baby’s breath, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Caryophyllaceae, https://www.cabi.org/isc/datasheet/26266
Halogeton glomeratus, halogeton, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Chenopodiaceae, https://www.cabi.org/isc/datasheet/26352
Hedychium flavescens, wild ginger, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Zingiberales, Zingiberaceae, https://www.cabi.org/isc/datasheet/107733
Heliotropium curassavicum, salt heliotrope, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Boraginales, Boraginaceae, https://www.cabi.org/isc/datasheet/114723
Helminthotheca echioides, bristly oxtongue, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/116335
Holcus lanatus, common velvet grass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/114824
Hydrilla verticillata, hydrilla, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Hydrocharitales, Hydrocharitaceae, https://www.cabi.org/isc/datasheet/28170
Hydrocharis morsus-ranae, , Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Hydrocharitales, Hydrocharitaceae, https://www.cabi.org/isc/datasheet/28140
Hymenachne amplexicaulis, hymenachne, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/109219
Hyoscyamus niger, black henbane, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Solanaceae, https://www.cabi.org/isc/datasheet/28251
Hyparrhenia rufa, Jaragua grass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/27716
Hypericum perforatum, St John's wort, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Theales, Clusiaceae, https://www.cabi.org/isc/datasheet/28268
Hypnea musciformis, , Full, No, Plants, Eukaryota, Plantae, Rhodophyta, Rhodophyceae, Gigartinales, Gigartinaceae, https://www.cabi.org/isc/datasheet/107773
Hypochaeris radicata, cat's ear, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/27895
Hyptis suaveolens, pignut, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Lamiaceae, https://www.cabi.org/isc/datasheet/110258
Impatiens balsamina, garden balsam, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Balsaminales, Balsaminaceae, https://www.cabi.org/isc/datasheet/28765
Impatiens walleriana, busy lizzy, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Balsaminales, Balsaminaceae, https://www.cabi.org/isc/datasheet/28769
Imperata cylindrica, cogon grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/28580
Indigofera hirsuta, hairy indigo, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/28601
Indigofera trita, Asian indigo, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/120416
Inula britannica, british yellowhead, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/28753
Ipomoea cairica, five-fingered morning glory, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/28786
Ipomoea purpurea, tall morning glory, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/40052
Ischaemum rugosum, saramollagrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/28909
Iva xanthiifolia, marsh-elder, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/120279
Jatropha gossypiifolia, bellyache bush, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Euphorbiales, Euphorbiaceae, https://www.cabi.org/isc/datasheet/28394
Juncus effusus, common rush, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Juncaceae, https://www.cabi.org/isc/datasheet/29068
Juncus ensifolius, swordleaf rush, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Juncaceae, https://www.cabi.org/isc/datasheet/115030
Juncus planifolius, broadleaf rush, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Juncaceae, https://www.cabi.org/isc/datasheet/115039
Juncus tenuis, slender rush, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Juncaceae, https://www.cabi.org/isc/datasheet/115047
Justicia pectoralis, freshcut, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Acanthaceae, https://www.cabi.org/isc/datasheet/29291
Kalanchoe delagoensis, chandelier plant, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rosales, Crassulaceae, https://www.cabi.org/isc/datasheet/115050
Kyllinga nemoralis, white kyllinga, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Cyperaceae, https://www.cabi.org/isc/datasheet/115089
Lactuca floridana, woodland lettuce, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/120123
Lamium amplexicaule, henbit deadnettle, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Lamiaceae, https://www.cabi.org/isc/datasheet/29728
Lantana camara, lantana, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Verbenaceae, https://www.cabi.org/isc/datasheet/29771
Launaea intybacea, bitter lettuce, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/115165
Lemna minuta, , Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Arales, Araceae, https://www.cabi.org/isc/datasheet/108968
Lemna perpusilla, duckweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Arales, Araceae, https://www.cabi.org/isc/datasheet/30243
Leonurus japonicus, honeyweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Lamiaceae, https://www.cabi.org/isc/datasheet/115194
Lepidium draba, hoary cress, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Capparidales, Brassicaceae, https://www.cabi.org/isc/datasheet/10621
Lepidium perfoliatum, clasping pepperweed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Capparidales, Brassicaceae, https://www.cabi.org/isc/datasheet/115212
Lepidium virginicum, Virginian peppercress, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Capparidales, Brassicaceae, https://www.cabi.org/isc/datasheet/30303
Leptochloa mucronata, mucronate sprangletop , Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/115226
Lespedeza cuneata, sericea lespedeza, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/20616387
Limnocharis flava, yellow bur-head, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Hydrocharitales, Limnocharitaceae, https://www.cabi.org/isc/datasheet/30804
Linaria dalmatica, dalmatian toadflax, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Scrophulariaceae, https://www.cabi.org/isc/datasheet/30827
Lindernia crustacea, Malaysian false pimpernel, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Scrophulariaceae, https://www.cabi.org/isc/datasheet/30864
Lolium multiflorum, Italian ryegrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/31165
Lolium perenne, perennial ryegrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/31166
Lolium rigidum, rigid ryegrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/31167
Lolium temulentum, darnel, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/31169
Ludwigia palustris, marsh seedbox, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Onagraceae, https://www.cabi.org/isc/datasheet/120287
Lythrum salicaria, purple loosestrife, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Lythraceae, https://www.cabi.org/isc/datasheet/31890
Macroptilium atropurpureum, siratro, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/110272
Macrothelypteris torresiana, swordfern, Full, No, Plants, Eukaryota, Plantae, Pteridophyta, Filicopsida, , Thelypteridaceae, https://www.cabi.org/isc/datasheet/115457
Malva pusilla, round-leaved mallow, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Malvales, Malvaceae, https://www.cabi.org/isc/datasheet/115483
Marrubium vulgare, horehound, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Lamiaceae, https://www.cabi.org/isc/datasheet/119607
Medicago lupulina, black medick, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/33034
Megathyrsus maximus, Guinea grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/38666
Melilotus albus, honey clover, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/33693
Melilotus officinalis, yellow sweet clover, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/33697
Melinis minutiflora, molasses grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/32983
Mesembryanthemum crystallinum, crystalline iceplant, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Aizoaceae, https://www.cabi.org/isc/datasheet/115578
Mesosphaerum pectinatum, comb bushmint, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Lamiaceae, https://www.cabi.org/isc/datasheet/28345
Miconia calvescens, miconia, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Melastomataceae, https://www.cabi.org/isc/datasheet/33990
Mikania micrantha, bitter vine, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/34095
Mimosa diplotricha, creeping sensitive plant, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/34196
Mimosa pigra, giant sensitive plant, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/34199
Mirabilis jalapa, four o'clock flower, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Nyctaginaceae, https://www.cabi.org/isc/datasheet/34254
Muntingia calabura, Jamaica cherry, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Malvales, Tiliaceae, https://www.cabi.org/isc/datasheet/35164
Murdannia nudiflora, doveweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Commelinales, Commelinaceae, https://www.cabi.org/isc/datasheet/35180
Myriophyllum aquaticum, parrot's feather, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Haloragidales, Haloragidaceae, https://www.cabi.org/isc/datasheet/34939
Myriophyllum spicatum, spiked watermilfoil, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Haloragidales, Haloragidaceae, https://www.cabi.org/isc/datasheet/34941
Nassella trichotoma, serrated tussock grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/35726
Nelsonia canescens, blue pussyleaf, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Acanthaceae, https://www.cabi.org/isc/datasheet/120146
Nicotiana plumbaginifolia, Tex-Mex tobacco, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Solanaceae, https://www.cabi.org/isc/datasheet/109895
Nymphaea lotus, white Egyptian lotus, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Nymphaeales, Nymphaeaceae, https://www.cabi.org/isc/datasheet/115821
Ocimum gratissimum, African basil, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Lamiaceae, https://www.cabi.org/isc/datasheet/115839
Oldenlandia corymbosa, flat-top mille graines, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Gentianales, Rubiaceae, https://www.cabi.org/isc/datasheet/120125
Onopordum acanthium, scotch thistle, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/37456
Onopordum illyricum, Illyrian thistle, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/37458
Oplismenus hirtellus subsp. undulatifolius, wavyleaf basketgrass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/115961
Opuntia stricta, erect prickly pear, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Cactaceae, https://www.cabi.org/isc/datasheet/37728
Orobanche minor, common broomrape, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Orobanchaceae, https://www.cabi.org/isc/datasheet/37746
Orobanche ramosa, branched broomrape, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Orobanchaceae, https://www.cabi.org/isc/datasheet/37747
Oxalis corniculata, creeping woodsorrel, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Geraniales, Oxalidaceae, https://www.cabi.org/isc/datasheet/38154
Paederia foetida, skunkvine, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Gentianales, Rubiaceae, https://www.cabi.org/isc/datasheet/38458
Parthenium hysterophorus, parthenium weed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/45573
Paspalum conjugatum, buffalo grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/38951
Paspalum dilatatum, dallisgrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/38953
Paspalum millegrana, yerba brava, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/109610
Paspalum notatum, Bahia grass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/38954
Paspalum paniculatum, Russell River grass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/116165
Paspalum scrobiculatum, ricegrass paspalum, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/38955
Paspalum urvillei, Vasey grass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/109621
Paspalum virgatum, sword grass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/109622
Passiflora edulis, passionfruit, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Violales, Passifloraceae, https://www.cabi.org/isc/datasheet/38799
Pastinaca sativa, parsnip, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Apiales, Apiaceae, https://www.cabi.org/isc/datasheet/39028
Pennisetum pedicellatum, deenanath grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/39769
Pennisetum polystachion, mission grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/39770
Pennisetum purpureum, elephant grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/39771
Pentas lanceolata, Egyptian starcluster, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Gentianales, Rubiaceae, https://www.cabi.org/isc/datasheet/120131
Persicaria chinensis, Chinese knotweed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Polygonales, Polygonaceae, https://www.cabi.org/isc/datasheet/118915
Petiveria alliacea, guinea hen weed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Phytolaccaceae, https://www.cabi.org/isc/datasheet/70236
Phalaris paradoxa, awned canary-grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/55425
Phleum pratense, timothy grass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/40248
Phyllanthus urinaria, leafflower, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Euphorbiales, Euphorbiaceae, https://www.cabi.org/isc/datasheet/46061
Physalis angulata, cutleaf groundcherry, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Solanaceae, https://www.cabi.org/isc/datasheet/40711
Pilosella aurantiaca, orange hawkweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/27160
Pilosella caespitosa, yellow hawkweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/27161
Pilosella officinarum, mouse-ear hawkweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/27162
Pistia stratiotes, water lettuce, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Arales, Araceae, https://www.cabi.org/isc/datasheet/41496
Plantago major, broad-leaved plantain, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Plantaginales, Plantaginaceae, https://www.cabi.org/isc/datasheet/41814
Poa annua, annual meadowgrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/42485
Poa compressa, Canada bluegrass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/42487
Poa pratensis, smooth meadow-grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/42489
Polycarpon tetraphyllum, fourleaf allseed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Caryophyllaceae, https://www.cabi.org/isc/datasheet/116427
Polygonum arenastrum, common knotweed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Polygonales, Polygonaceae, https://www.cabi.org/isc/datasheet/121176
Polygonum persicaria, redshank, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Polygonales, Polygonaceae, https://www.cabi.org/isc/datasheet/42691
Polysiphonia brodiei, , Full, No, Plants, Eukaryota, Plantae, Rhodophyta, Rhodophyceae, Ceramiales, Rhodomelaceae, https://www.cabi.org/isc/datasheet/107751
